0.09654	0.168668	0.45364	0.00160902	3.261e-06	5.16571e-06	3.7654e-06	5.33535e-06	
0.103294	0.168503	1.44175	0.00212821	3.25759e-06	5.17318e-06	6.35937e-06	8.9942e-06	
0.110077	0.168726	2.43453	0.00243759	3.2509e-06	5.15658e-06	1.3828e-05	1.95739e-05	
0.116989	0.1682	3.4466	0.00263044	3.20313e-06	5.04567e-06	7.89515e-06	1.11813e-05	
0.12056	0.168834	3.97944	0.00274065	3.27606e-06	5.1867e-06	1.55702e-05	2.2038e-05	
0.123765	0.168238	4.44865	0.00280317	3.39714e-06	5.35632e-06	7.87244e-06	1.11215e-05	
0.127268	0.168913	4.96962	0.00290954	3.181e-06	5.01599e-06	1.06294e-05	1.50765e-05	
0.130483	0.168064	5.44862	0.00295211	3.18159e-06	4.99499e-06	1.29056e-05	1.82946e-05	
0.133766	0.168976	5.93304	0.00304624	3.1167e-06	4.93213e-06	1.51597e-05	2.14748e-05	
0.13694	0.167762	6.4072	0.00309289	2.34962e-06	3.69806e-06	1.01272e-05	1.43764e-05	
0.140263	0.169069	6.90389	0.00316444	3.30313e-06	5.23111e-06	1.98107e-05	2.80308e-05	
0.143729	0.167511	7.41859	0.00320798	3.22566e-06	5.06603e-06	1.27541e-05	1.801e-05	
0.150299	0.168939	8.40232	0.00336803	3.29157e-06	5.21332e-06	2.89429e-05	4.09465e-05	
#0.157851	0.167286	9.52532	0.00358999	3.33805e-06	4.70487e-06	0.000115932	0.000116604	
