#0.110237	0.140707	0.453544	0.00305429	3.58133e-06	4.98545e-06	9.71497e-06	1.0634e-05	
0.118048	0.144202	1.47919	0.00380112	2.80417e-06	4.27371e-06	6.36998e-06	9.00136e-06	
0.125518	0.14438	2.44515	0.00418489	2.77147e-06	4.21616e-06	8.03463e-06	1.14037e-05	
0.132693	0.141511	3.42567	0.00440104	2.76295e-06	4.217e-06	2.42731e-05	3.43637e-05	
0.136699	0.143676	3.93695	0.004583	2.84828e-06	4.34852e-06	8.18546e-06	1.15836e-05	
0.140657	0.144453	4.43573	0.00472076	2.92686e-06	4.44114e-06	1.73215e-05	2.45031e-05	
0.144066	0.142068	4.93657	0.00471967	2.80264e-06	4.2607e-06	2.35903e-05	3.33702e-05	
0.147953	0.143254	5.4332	0.00486933	2.84707e-06	4.35648e-06	9.87306e-06	1.3991e-05	
0.15186	0.144548	5.91052	0.0049577	2.70132e-06	4.11187e-06	1.88705e-05	2.67168e-05	
0.155493	0.142243	6.4625	0.00500741	2.86356e-06	4.34873e-06	2.49186e-05	3.52582e-05	
0.159325	0.1428	6.96109	0.00515211	2.7824e-06	4.23214e-06	1.52272e-05	2.15889e-05	
0.163304	0.14463	7.43339	0.00521517	2.65109e-06	4.01868e-06	2.60645e-05	3.69247e-05	
0.170003	0.142367	8.41161	0.00527307	2.78057e-06	4.22863e-06	2.33144e-05	3.29145e-05	
0.177763	0.144583	9.36657	0.00549697	2.77485e-06	4.22171e-06	3.20615e-05	4.53544e-05	
