0.0740031	0.181039	0.450809	0.0021667	3.10573e-06	5.14926e-06	4.8083e-06	6.81826e-06	
0.0886423	0.180103	1.43725	0.00238491	3.04934e-06	5.03329e-06	5.84244e-06	8.30083e-06	
0.10403	0.180793	2.44565	0.00248024	3.0556e-06	5.05089e-06	6.54277e-06	9.27037e-06	
0.119814	0.180853	3.4163	0.00252074	3.30662e-06	5.44083e-06	8.23243e-06	1.16325e-05	
0.12882	0.180465	3.93673	0.00254492	3.26822e-06	5.36973e-06	9.62362e-06	1.36949e-05	
0.137075	0.180797	4.4412	0.00256482	3.16658e-06	5.2291e-06	8.71316e-06	1.23593e-05	
0.144996	0.180867	4.92695	0.00260947	3.18272e-06	5.21215e-06	1.1315e-05	1.60303e-05	
0.158978	0.178929	5.54118	0.00249098	3.15781e-06	5.2289e-06	2.86054e-05	4.05289e-05	
0.163729	0.180611	5.92484	0.00258397	3.26993e-06	5.36224e-06	1.10248e-05	1.56357e-05	
0.173334	0.180741	6.44805	0.00260277	3.36843e-06	5.48468e-06	1.72481e-05	2.44155e-05	
0.18427	0.180189	6.9457	0.00253721	3.47394e-06	5.6208e-06	3.58407e-05	5.08272e-05	
0.193673	0.180504	7.46551	0.00255873	3.37049e-06	5.47761e-06	3.60061e-05	5.10264e-05	
0.211391	0.180736	8.40759	0.00258572	3.42925e-06	5.57903e-06	2.01875e-05	2.86393e-05	
0.238297	0.17947	9.5022	0.00251813	3.46013e-06	5.5422e-06	0.000159571	0.000226226	
