## apparently this run contains some "scandata1==1"
## 0	0	0	0	0	0	0	0	
0.105684	0.1549	0.47031	0.00176019	3.75837e-06	6.13496e-06	6.11877e-06	8.66604e-06	
0.118486	0.154195	1.46118	0.00227005	3.75939e-06	6.09396e-06	1.17412e-05	1.66629e-05	
0.130792	0.154944	2.40787	0.00256755	3.80404e-06	6.19584e-06	9.68854e-06	1.37422e-05	
0.144024	0.153869	3.44101	0.00286619	3.60242e-06	5.85539e-06	8.03106e-06	1.13748e-05	
0.149971	0.15454	3.90836	0.00285871	3.25778e-06	5.29075e-06	2.13128e-05	3.02382e-05	
0.156552	0.154098	4.43169	0.00295723	3.73403e-06	6.04352e-06	1.5489e-05	2.20068e-05	
0.162695	0.153242	4.89402	0.00318081	3.67456e-06	5.97648e-06	1.48817e-05	2.11265e-05	
0.169302	0.154214	5.42123	0.0030999	3.90045e-06	6.31002e-06	1.35366e-05	1.91361e-05	
0.17622	0.153893	5.97239	0.0031898	3.79558e-06	6.1594e-06	1.78471e-05	2.5325e-05	
0.182066	0.153654	6.43283	0.00325128	4.04812e-06	6.56871e-06	1.20681e-05	1.70794e-05	
0.18738	0.154391	6.84749	0.00332057	3.85187e-06	6.23009e-06	3.92316e-05	5.56577e-05	
0.194527	0.15337	7.40707	0.00352103	3.43882e-06	5.50491e-06	3.55052e-05	5.03356e-05	
0.206942	0.153863	8.40052	0.00350628	3.81866e-06	6.16431e-06	3.46487e-05	4.9013e-05	
0.218464	0.153368	9.3259	0.00360994	3.72185e-06	5.98826e-06	7.02707e-05	9.9601e-05	
