0.0835885	0.128536	0.480916	0.000769683	3.35717e-06	5.15924e-06	4.06635e-06	5.75719e-06	
0.103006	0.127846	1.46767	0.00103907	3.5744e-06	5.45637e-06	1.3929e-05	1.97308e-05	
0.122357	0.128093	2.46303	0.00121325	3.66105e-06	5.63624e-06	1.89772e-05	2.68479e-05	
0.142158	0.127897	3.4579	0.00130884	3.84085e-06	5.88297e-06	1.13298e-05	1.60534e-05	
0.152284	0.127574	3.98114	0.00136572	4.16848e-06	6.34806e-06	1.54314e-05	2.18902e-05	
0.16208	0.127468	4.47165	0.00143459	3.56049e-06	5.44597e-06	8.7873e-06	1.24275e-05	
0.172345	0.127721	5.01235	0.00148017	3.89935e-06	5.93273e-06	1.83283e-05	2.59385e-05	
0.181621	0.127462	5.47508	0.00152522	3.88157e-06	5.91865e-06	9.02225e-06	1.27412e-05	
0.191059	0.127578	5.9505	0.00150987	3.83446e-06	5.85889e-06	1.3281e-05	1.88352e-05	
0.201616	0.127252	6.48581	0.00159395	3.43683e-06	5.2566e-06	1.32539e-05	1.87755e-05	
0.210202	0.12738	6.93529	0.00163749	3.8878e-06	5.93166e-06	1.23381e-05	1.74921e-05	
0.220739	0.127332	7.48231	0.00165849	4.01743e-06	6.16304e-06	1.99107e-05	2.81733e-05	
0.240258	0.127443	8.46846	0.00174174	3.88464e-06	5.91989e-06	1.52627e-05	2.16322e-05	
#0.259909	0.126797	9.47323	0.00197152	4.96357e-06	6.3051e-06	0.000132701	0.000133037	
