0.0756329	0.172337	0.444462	0.00230373	3.99099e-06	6.43506e-06	4.18527e-06	5.9492e-06	
0.0881095	0.172171	1.43671	0.00280862	3.85038e-06	6.19701e-06	8.10058e-06	1.15145e-05	
0.101125	0.172136	2.47848	0.00310876	3.57717e-06	5.76773e-06	1.02396e-05	1.45613e-05	
0.114004	0.171567	3.45964	0.00324468	3.81402e-06	6.1443e-06	1.17275e-05	1.66384e-05	
0.119719	0.171932	3.96443	0.00333136	3.92084e-06	6.29131e-06	1.01429e-05	1.43812e-05	
0.125815	0.171744	4.46947	0.00341968	3.8798e-06	6.21893e-06	9.96088e-06	1.41255e-05	
0.133184	0.170711	4.94174	0.00341231	3.89784e-06	6.26696e-06	1.0913e-05	1.54578e-05	
0.137926	0.1713	5.41398	0.00352595	3.85679e-06	6.18888e-06	1.43768e-05	2.04013e-05	
0.143451	0.171418	5.886	0.00361361	3.89826e-06	6.24522e-06	1.52075e-05	2.15848e-05	
0.151265	0.170994	6.44717	0.00362814	3.86923e-06	6.16925e-06	1.82374e-05	2.58462e-05	
0.155996	0.17119	6.92231	0.00371514	3.85407e-06	6.17521e-06	3.66276e-05	5.19748e-05	
0.161867	0.171062	7.37668	0.00377162	3.91865e-06	6.23278e-06	3.74344e-05	5.31513e-05	
0.175813	0.170281	8.39005	0.00383197	3.97911e-06	6.34482e-06	3.11356e-05	4.40906e-05	
0.187399	0.170301	9.42577	0.00395692	3.94031e-06	6.30299e-06	1.91132e-05	2.70698e-05	
