0.0767998	0.147587	0.512038	0.00314265	3.89158e-06	5.79222e-06	4.80097e-06	6.7924e-06	
0.0866773	0.147602	1.45564	0.00371297	3.95253e-06	5.89936e-06	6.12989e-06	8.67376e-06	
0.0974775	0.147483	2.48952	0.00409762	3.82136e-06	5.66995e-06	7.44824e-06	1.05284e-05	
0.107734	0.147446	3.48111	0.00439966	3.88904e-06	5.77389e-06	8.58985e-06	1.21894e-05	
0.112173	0.147534	3.91019	0.00452227	3.97881e-06	5.91663e-06	1.92367e-05	2.72621e-05	
0.117993	0.147341	4.47378	0.00458469	3.86536e-06	5.72799e-06	2.26157e-05	3.20321e-05	
0.123019	0.147376	4.96024	0.00467902	3.85185e-06	5.73862e-06	1.00665e-05	1.42502e-05	
#0.128666	0.147363	5.51319	0.00488962	4.1198e-06	5.77777e-06	7.91026e-05	7.96878e-05	
0.132939	0.147246	5.92837	0.00492979	4.06277e-06	6.03075e-06	2.62873e-05	3.7261e-05	
0.138219	0.147391	6.44025	0.00496062	3.68503e-06	5.47912e-06	2.27307e-05	3.21721e-05	
0.143305	0.147164	6.94012	0.00503745	3.50444e-06	5.19656e-06	1.04698e-05	1.48353e-05	
0.14835	0.147236	7.43221	0.00511161	4.04424e-06	6.00919e-06	2.38298e-05	3.37908e-05	
0.15865	0.147402	8.44767	0.00525378	4.41827e-06	6.58042e-06	4.76454e-05	6.74961e-05	
0.168635	0.147233	9.43342	0.00541684	3.80211e-06	5.64339e-06	2.86947e-05	4.06243e-05	
