0.0973839	0.16903	0.429817	0.00191122	3.74248e-06	5.716e-06	4.19563e-06	5.94853e-06	
0.116861	0.16807	1.45508	0.0023317	4.19799e-06	6.4107e-06	5.36759e-06	7.59554e-06	
0.135524	0.168963	2.43882	0.00256199	3.86171e-06	5.88398e-06	6.54056e-06	9.26251e-06	
0.154687	0.168218	3.45823	0.00275161	3.61426e-06	5.49267e-06	1.05269e-05	1.49066e-05	
0.163881	0.167667	3.94937	0.00281366	4.13023e-06	6.28768e-06	6.87824e-06	9.7696e-06	
0.173094	0.168759	4.43641	0.00284948	4.06866e-06	6.193e-06	6.87211e-06	9.76898e-06	
0.182951	0.168231	4.97328	0.00296251	3.91767e-06	5.97186e-06	1.86527e-05	2.63814e-05	
0.191374	0.167322	5.4216	0.00297027	4.09726e-06	6.23817e-06	9.68012e-06	1.3722e-05	
0.200418	0.168483	5.89891	0.00305343	4.28479e-06	6.52186e-06	8.51484e-06	1.20914e-05	
0.21013	0.168134	6.43774	0.00313805	4.02203e-06	6.12311e-06	2.18405e-05	3.09282e-05	
0.219413	0.16681	6.92863	0.0031639	3.83163e-06	5.84755e-06	1.57586e-05	2.22821e-05	
0.22811	0.168283	7.39905	0.00318591	4.01985e-06	6.13806e-06	1.45072e-05	2.05507e-05	
0.24622	0.168058	8.39235	0.00331439	4.1975e-06	6.41271e-06	3.72839e-05	5.27732e-05	
#0.264413	0.165613	9.36909	0.0035946	6.55728e-06	8.29628e-06	0.000174148	0.000177006	
