0.0923652	0.156061	0.482355	0.00193962	2.91159e-06	4.72781e-06	4.44028e-06	6.2913e-06	
0.106286	0.156043	1.48431	0.00232433	2.73754e-06	4.45202e-06	7.08422e-06	1.00294e-05	
0.120249	0.155818	2.49005	0.00255257	2.82614e-06	4.60896e-06	1.25347e-05	1.77713e-05	
0.134218	0.156081	3.50653	0.00273026	2.82893e-06	4.58873e-06	7.42001e-06	1.05227e-05	
0.140773	0.155605	3.98266	0.00278564	2.93211e-06	4.7523e-06	1.36219e-05	1.93078e-05	
0.147798	0.156037	4.50045	0.00286548	2.89045e-06	4.68043e-06	8.12224e-06	1.1512e-05	
0.154747	0.155556	4.99743	0.00292261	2.83885e-06	4.59621e-06	1.25429e-05	1.77705e-05	
0.161594	0.15602	5.51065	0.00297593	2.84669e-06	4.59497e-06	9.08648e-06	1.28439e-05	
#0.168449	0.155358	5.98917	0.00302744	5.29168e-06	7.77502e-06	0.000320536	0.000453851	
0.175296	0.156152	6.51841	0.00309929	2.9478e-06	4.76604e-06	9.48046e-06	1.34082e-05	
0.181963	0.155277	6.99091	0.00312831	2.88096e-06	4.65511e-06	1.09946e-05	1.55698e-05	
0.188769	0.156216	7.51108	0.00319835	2.94057e-06	4.74477e-06	1.13713e-05	1.61119e-05	
0.202513	0.155067	8.50782	0.00327439	2.93517e-06	4.72887e-06	1.19899e-05	1.69499e-05	
0.215637	0.156366	9.50703	0.00338472	3.02887e-06	4.87536e-06	1.21247e-05	1.71516e-05	
