129203		247734
437392		553951
713793		800000
970000		1058050
1224700		1315230
1500000		1600000
1788600		1881000
2049100		2138400
2602700		2691600
2863510		2950000
3150400		3252200
3421980		3467200
4040000		4080000
4251000		4330000
4500400		4594000
